platform,product_id,rating,comment,Quality,Price,Delivery,Service,cleaned_comment
shopee,23579211612,5,Chất liệu:nhua Công dụng:đựng đồ ăn cất tủ lạnh  Sản phẩm vừa đựng khẩu phần nhỏ nhỏ tiện lợi,1,-1,-1,-1,chất_liệu nhua công_dụng đựng đồ ăn cất tủ_lạnh sản_phẩm vừa đựng khẩu_phần nhỏ nhỏ tiện_lợi
shopee,23579211612,5,"Sản phẩm có thiết kế đơn giản nhưng khá chắc chắn, phù hợp với nhu cầu sử dụng hằng ngày. Chất lượng nhìn chung đáp ứng tốt so với mức giá, các tính năng hoạt động ổn định và dễ sử dụng. Trong quá trình trải nghiệm, sản phẩm mang lại cảm giác tiện lợi và không gặp lỗi đáng kể. Tuy vẫn còn một vài điểm có thể cải thiện, nhưng tổng thể đây là một sản phẩm đáng cân nhắc và phù hợp với những ai đang tìm kiếm lựa chọn hiệu quả trong tầm giá.",2,1,-1,-1,"sản_phẩm có thiết_kế đơn_giản nhưng khá chắc_chắn , phù_hợp với nhu_cầu sử_dụng hằng ngày . chất_lượng nhìn_chung đáp_ứng tốt so với mức giá , các tính_năng hoạt_động ổn_định và dễ sử_dụng . trong quá_trình trải nghiệm , sản_phẩm mang lại cảm_giác tiện_lợi và không gặp lỗi đáng_kể . tuy vẫn còn một_vài điểm có_thể cải_thiện , nhưng tổng_thể đây là một sản_phẩm đáng cân_nhắc và phù_hợp với những ai đang tìm_kiếm lựa_chọn hiệu_quả trong tầm giá ."
shopee,23579211612,5,Công dụng:tru thuc an Chất liệu:nhua  cốc thì rất cần thiết với mọi nhà giao hàng hanh shipper thân thiện mk mua dc với giá rẻ khá là ok mn nên mua nhé,2,2,1,2,công_dụng tru thuc an chất_liệu nhua cốc thì rất cần_thiết với mọi nhà giao hàng hàng hanh shipper thân_thiện mình mua được với giá rẻ khá là tốt mn nên mua nhé
shopee,23579211612,5,Công dụng:ok Chất liệu:ok  Sản phẩm của shop tạm ok. Mình dùng thấy cũng tạm ổn. Mn nên mua ủng hộ shop nha. Hình ảnh và video mang tc nhận xu thôi nha cả nhà,2,-1,-1,-1,công_dụng tốt chất_liệu tốt sản_phẩm của cửa_hàng tạm tốt . mình dùng thấy cũng tạm ổn . mn nên mua ủng_hộ cửa_hàng nha . hình_ảnh và video mang tc nhận xu thôi nha cả nhà
shopee,23579211612,5,"Món này khá là oke, sẽ ủng hộ shop.Hàng giao nhanh. Chất lượng oke la. Giá thành phù hợp, rẻ hơn mua ngoài cửa hàng xíu",2,2,2,-1,"món này khá là tốt , sẽ ủng_hộ cửa_hàng . hàng giao hàng nhanh . chất_lượng tốt la . giá_thành phù_hợp , rẻ hơn mua ngoài cửa_hàng xíu"
shopee,23579211612,5,Chất liệu:nhựa Công dụng:đồ ăn dặm cho bé  Giao đầy đủ số lượng. Đóng gói sản phẩm cẩn thận giao hàng nhanh hộp phù hợp với nhu cầu của mình,1,-1,2,-1,chất_liệu nhựa công_dụng đồ ăn dặm cho bé giao hàng đầy_đủ số_lượng . đóng_gói sản_phẩm cẩn_thận giao hàng hàng nhanh hộp phù_hợp với nhu_cầu của mình
shopee,23579211612,5,"Shop giao hàng nhanh, đóng gói cẩn thận, số lượng đầy đủ. Các sản phẩm chất lượng ok trong tầm giá. Sẽ tiếp tục ủng hộ khi có nhu cầu.",2,1,2,-1,"cửa_hàng giao hàng hàng nhanh , đóng_gói cẩn_thận , số_lượng đầy_đủ . các sản_phẩm_chất_lượng tốt trong tầm giá . sẽ tiếp_tục ủng_hộ khi có nhu_cầu ."
shopee,23579211612,5,Chất liệu:nhuwaj Công dụng:trữ đồ ăn  nhựa việt nhật. kích thước bé bé thui k to đâu. mọi người nhìn mình đo tay là biết ạ,-1,-1,-1,-1,chất_liệu nhuwaj công_dụng trữ đồ ăn nhựa việt nhật . kích_thước bé bé thui không to đâu . mọi người nhìn mình đo tay là biết ạ
shopee,6335814572,5,"Mùi hương:không Chất lượng sản phẩm:tốt Đối tượng sử dụng:trẻ  vải ổn, sờ khá mát, không biết giặt nhiều lần có bị tưa vải không nữa! phải dùng một thời gian nữa mới đánh giá tiếp đc. trước để 5 sao",0,2,-1,-1,"mùi hương không chất_lượng sản_phẩm tốt đối_tượng sử_dụng trẻ vải ổn , sờ khá mát , không biết giặt nhiều lần có bị tưa vải không nữa ! phải dùng một thời_gian nữa mới đánh_giá tiếp được . trước để 5 sao"
shopee,6335814572,5,Đối tượng sử dụng:cho e bé Mùi hương:thơm Chất lượng sản phẩm:tốt  Mik cho shop 5sao về chất lượng và về tư vấn khăn mik lấy thích bền mà nhìn rất đẹp và xinh mik rất thích nhận xét song mik sẽ mua thêm vừa chất lượng lại còn dẻ 😍😍🥰🥰🥰,2,-1,-1,2,đối_tượng sử_dụng cho e bé mùi hương thơm chất_lượng sản_phẩm tốt mik cho cửa_hàng 5sao về chất_lượng và về tư_vấn khăn mik lấy thích bền mà nhìn rất đẹp và xinh mik rất thích nhận_xét song mik sẽ mua thêm vừa chất_lượng lại còn dẻ
shopee,6335814572,5,"Chất lượng sản phẩm:vải Đối tượng sử dụng:sơ sinh bé nhỏ dưới 3 tuổi Mùi hương:ko muif  chất liệu tốt dày dặn, hàng dùng ổn hài lòng",2,-1,-1,-1,"chất_lượng sản_phẩm vải đối_tượng sử_dụng sơ_sinh bé_nhỏ dưới 3 tuổi mùi hương không muif chất_liệu tốt dày_dặn , hàng dùng ổn hài_lòng"
shopee,6335814572,5,Mùi hương:ko mùi Chất lượng sản phẩm:tốt Đối tượng sử dụng:trẻ em  Mình mua có 1 chiếc về thỉnh thoảng cho trứng vào đánh gió thôi,0,2,-1,-1,mùi hương không mùi chất_lượng sản_phẩm tốt đối_tượng sử_dụng trẻ_em mình mua có 1 chiếc về thỉnh_thoảng cho trứng vào đánh_gió thôi
shopee,6335814572,5,Chất lượng sản phẩm:ok Đối tượng sử dụng:ok Mùi hương:ok  Mình nhận được hàng cũng khá nhanh sản phẩm rất là ok nói chung là hàng chất lượng mình sẽ ủng hộ shop và các lần tiếp giá cả cũng phải chăng còn ít ngày nữa là sanh rồi mua trước thank you shop,2,2,2,-1,chất_lượng sản_phẩm tốt đối_tượng sử_dụng tốt mùi hương tốt mình nhận được hàng cũng khá nhanh sản_phẩm rất là tốt nói_chung là hàng chất_lượng mình sẽ ủng_hộ cửa_hàng và các lần tiếp giá_cả cũng phải_chăng còn ít ngày nữa là sanh rồi mua trước thank you cửa_hàng
shopee,6335814572,5,Mùi hương:Nhe nhang Chất lượng sản phẩm:tốt Đối tượng sử dụng:trẻ em và người lớn  Hàng đã mua nhiều lần rồi chất lượng thấy ổn ạ. Giá rẻ,2,2,-1,-1,mùi hương nhe nhang chất_lượng sản_phẩm tốt đối_tượng sử_dụng trẻ_em và người_lớn hàng đã mua nhiều lần rồi chất_lượng thấy ổn ạ . giá rẻ
shopee,6335814572,5,"Chất lượng sản phẩm:tot Mùi hương:ko mùi Đối tượng sử dụng:mọi đối tượng  𝙏𝙝𝙪̛́ 𝙩𝙖 𝙘𝙝𝙪̣𝙥 𝙡𝙖̣𝙞 𝙠𝙝𝙤̂𝙣𝙜 𝙘𝙝𝙞̉ 𝙡𝙖̀ 𝙝𝙞̀𝙣𝙝 𝙖̉𝙣𝙝, 𝙏𝙝𝙪̛́ 𝙩𝙖 𝙘𝙝𝙪̣𝙥 𝙡𝙖̀ 𝙩𝙝𝙤̛̀𝙞 𝙩𝙞𝙚̂́𝙩 𝙙𝙚̣𝙥, 𝙇𝙖̀ 𝙩𝙖̂𝙢 𝙩𝙧𝙖̣𝙣𝙜 𝙩𝙤̂́𝙩, 𝙇𝙖̀ 𝙩𝙝𝙖𝙣𝙝 𝙭𝙪𝙖̂𝙣, 𝙡𝙖̀ 𝙣𝙖̆𝙢 𝙩𝙝𝙖́𝙣𝙜, 𝙇𝙖̀ 𝙩𝙝𝙤̛̀𝙞 𝙜𝙞𝙖𝙣 𝙠𝙝𝙤̂𝙣𝙜 𝙦𝙪𝙖𝙮 𝙩𝙧𝙤̛̉ 𝙡𝙖̣𝙞",2,-1,-1,-1,"chất_lượng sản_phẩm tot mùi hương không mùi đối_tượng sử_dụng mọi đối_tượng 𝙏𝙝𝙪 𝙩𝙖 𝙘𝙝𝙪 𝙥 𝙡𝙖 𝙞 𝙠𝙝𝙤 𝙣𝙜 𝙘𝙝𝙞 𝙡𝙖 𝙝𝙞 𝙣𝙝 𝙖 𝙣𝙝 , 𝙏𝙝𝙪 𝙩𝙖 𝙘𝙝𝙪 𝙥 𝙡𝙖 𝙩𝙝𝙤 𝙞 𝙩𝙞𝙚 𝙩 𝙙𝙚 𝙥 , 𝙇𝙖 𝙩𝙖 𝙢 𝙩𝙧𝙖 𝙣𝙜 𝙩𝙤 𝙩 , 𝙇𝙖 𝙩𝙝𝙖𝙣𝙝 𝙭𝙪𝙖 𝙣 , 𝙡𝙖 𝙣𝙖 𝙢 𝙩𝙝𝙖 𝙣𝙜 , 𝙇𝙖 𝙩𝙝𝙤 𝙞 𝙜𝙞𝙖𝙣 𝙠𝙝𝙤 𝙣𝙜 𝙦𝙪𝙖𝙮 𝙩𝙧𝙤 𝙡𝙖 𝙞"
shopee,6335814572,5,"Mùi hương:Không Chất lượng sản phẩm:Tốt Đối tượng sử dụng:trẻ em  Shop giao đủ số lượng, khăn màu đẹp, k nhiều chỉ thừa, mềm mại.",0,2,1,-1,"mùi hương không chất_lượng sản_phẩm tốt đối_tượng sử_dụng trẻ_em cửa_hàng giao hàng đủ số_lượng , khăn màu đẹp , không nhiều chỉ thừa , mềm_mại ."
shopee,6335814572,5,Mùi hương:khong mui Chất lượng sản phẩm:tot Đối tượng sử dụng:trẻ em  Giao hàng nhanh chóng Shipper nhiệt tình shop vui vẻ hổ trợ nhiệt tình Hàng giao đầy đủ mình đặt vài ngày là tới rồi ạ mọi người nên mua nha  Sẽ ủng hộ shop lâu dài Hình ảnh chỉ mang tính chất kím xu ạ Mọi người nên tham khảo trước khi mua nha Đóng gói cẩn thận 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,2,2,2,2,mùi hương khong mui chất_lượng sản_phẩm tot đối_tượng sử_dụng trẻ_em giao hàng hàng nhanh_chóng shipper nhiệt_tình cửa_hàng vui_vẻ hổ trợ nhiệt_tình hàng giao hàng đầy_đủ mình đặt vài ngày là tới rồi ạ mọi người nên mua nha sẽ ủng_hộ cửa_hàng lâu_dài hình_ảnh chỉ mang tính_chất kím xu ạ mọi người nên tham_khảo trước khi mua nha đóng_gói cẩn_thận
shopee,6335814572,5,Mùi hương:mùi vải Chất lượng sản phẩm:khăn sữa 4 lớp hình in trông ngỗ nghĩnh cute shop giao đủ số lượng Đối tượng sử dụng:trẻ em,2,2,1,-1,mùi hương mùi vải chất_lượng sản_phẩm khăn sữa 4 lớp hình in trông ngỗ nghĩnh cute cửa_hàng giao hàng đủ số_lượng đối_tượng sử_dụng trẻ_em
shopee,6335814572,5,"Mùi hương:kHông Chất lượng sản phẩm:mềm mịn Đối tượng sử dụng:trẻ  - Đã nhận đủ hàng, shop giao hàng siểu nhanh…….sản phẩm mua về chưa dùng tới nên cũng k biết ra s……nhưng đóng góit cẩn thận, giá cả hợp lí….sẽ ủng hộ shop tiếp tục",0,2,2,-1,"mùi hương không chất_lượng sản_phẩm mềm mịn đối_tượng sử_dụng trẻ đã nhận đủ hàng , cửa_hàng giao hàng hàng siểu nhanh . sản_phẩm mua về chưa dùng tới nên cũng không biết ra s nhưng đóng góit cẩn_thận , giá_cả hợp_lí . sẽ ủng_hộ cửa_hàng tiếp_tục"
shopee,6335814572,5,Đối tượng sử dụng:trẻ sơ sinh Chất lượng sản phẩm:chất lượng sản phẩm tốt  Đặt nhiều shop giao hàng đầy đủ đúng mẫu yêu cầu cho shop 5 sao nha,2,2,1,-1,đối_tượng sử_dụng trẻ sơ_sinh chất_lượng sản_phẩm_chất_lượng sản_phẩm tốt đặt nhiều cửa_hàng giao hàng hàng đầy_đủ đúng mẫu yêu_cầu cho cửa_hàng 5 sao nha
shopee,6335814572,5,"Khăn dày đẹp Giao hàng nhanh, chất lượng sản phẩm phù hợp vois giá tiền, shop tư vấn nhiệt tình, gói hàng cẩn thận. Sữ ủng hộ shop vào lần sau, 🥳🥳",2,1,2,2,"khăn dày đẹp giao hàng hàng nhanh , chất_lượng sản_phẩm phù_hợp vois giá tiền , cửa_hàng tư_vấn nhiệt_tình , gói hàng cẩn_thận . sữ ủng_hộ cửa_hàng vào lần sau ,"
shopee,6335814572,5,"Chất lượng sản phẩm:tốt Đối tượng sử dụng:trẻ nhỏ Mùi hương:khong  Hàng giao nhanh, chất lượng sản phẩm tốt,  khăn xô dày dặn, nên mua nha mọi người,cho shop 5 sao nha, sẽ quay lại ủng hộ shop",2,2,2,-1,"chất_lượng sản_phẩm tốt đối_tượng sử_dụng trẻ nhỏ mùi hương khong hàng giao hàng nhanh , chất_lượng sản_phẩm tốt , khăn xô dày_dặn , nên mua nha mọi người , cho cửa_hàng 5 sao nha , sẽ quay lại ủng_hộ cửa_hàng"
shopee,6335814572,5,"Khăn xinh quá đuê !!!! Mình cũng ko biết chất như này có tốt ko nữa. 😅😅 Giao hàng nhanh, a ship pơ dễ thương nhé!!",0,-1,2,2,"khăn xinh quá đuê ! ! ! ! mình cũng không biết chất như này có tốt không nữa . giao hàng hàng nhanh , a giao hàng pơ dễ_thương nhé ! !"
shopee,6335814572,5,Khănmềm mịn. Ưng lắm. Hoạ tiết siêu dễ thương. Nhưng cảm giác như là khăn 4 lớp hay sao ấy. Vì lúc trc m mua chỗ khác khăn 6 lớp nhưng dày dặn hơn nhiều.,2,1,-1,2,khănmềm mịn . ưng lắm . hoạ_tiết siêu dễ_thương . nhưng cảm_giác như là khăn 4 lớp hay sao ấy . vì lúc trc mình mua chỗ khác khăn 6 lớp nhưng dày_dặn hơn nhiều .
shopee,6335814572,5,"Đối tượng sử dụng:trẻ nhỏ Mùi hương:k mùi Chất lượng sản phẩm:tốt  Khăn dày, mềm, thấm nước tốt. Rấc hài lòng so với giá nha. Nên mua nhé mn",2,2,-1,-1,"đối_tượng sử_dụng trẻ nhỏ mùi hương không mùi chất_lượng sản_phẩm tốt khăn dày , mềm , thấm nước tốt . rấc hài_lòng so với giá nha . nên mua nhé mn"
shopee,6335814572,5,Đối tượng sử dụng:tre nho Chất lượng sản phẩm:tốt Mùi hương:k mùi  Yếm gấu hãng wooyi chất vải xô sợi tre xịn sò chắc chắn. Yếm vải mỏng kia thì k biết dùng 1 tg bị xù lông k. Nhưng mua nhà khác vải cũng như này là bị xù cũ lắm. Shop gửi đủ hàng. Síp nhanh,0,-1,2,-1,đối_tượng sử_dụng tre nho chất_lượng sản_phẩm tốt mùi hương không mùi yếm gấu hãng wooyi chất vải xô sợi tre xịn sò chắc_chắn . yếm vải mỏng kia thì không biết dùng 1 tg bị xù lông không . nhưng mua nhà khác vải cũng như này là bị xù cũ lắm . cửa_hàng gửi đủ hàng . síp nhanh
shopee,6335814572,5,"Mua của shop nhiều lần rồi. Giá rẻ, giao hàng nhanh. Mình đặt mỗi thứ 1c shop giao đầy đủ. Chất lượng thì khỏi bàn đẹp nha mn",2,2,2,-1,"mua của cửa_hàng nhiều lần rồi . giá rẻ , giao hàng hàng nhanh . mình đặt mỗi thứ 1c cửa_hàng giao hàng đầy_đủ . chất_lượng thì khỏi bàn đẹp nha_mn"
shopee,6335814572,5,"Khăn chỗ này giá rẻ nhất luôn, hình xinh. Loại này dùng ngấm nước và mềm hơn sợi tre. Trẻ con dùng hợp Hàng bọc cẩn thận Chất lượng tốt. Giá rẻ. Mua hàng lần nào cũng ưng ý Ủng hộ shop 5 ☘️ sao Chúc shop làm ăn phát đạt nhé",2,2,2,-1,"khăn chỗ này giá rẻ nhất luôn , hình xinh . loại này dùng ngấm nước và mềm hơn sợi tre . trẻ_con dùng hợp hàng bọc cẩn_thận chất_lượng tốt . giá rẻ . mua hàng lần nào cũng ưng_ý ủng_hộ cửa_hàng 5 sao chúc cửa_hàng làm_ăn phát_đạt nhé"
shopee,6335814572,5,Khăn sữa dùng thích mà rẻ. Sợi tre k bằng đâu. Hàng bọc cẩn thận Chất lượng tốt. Giá rẻ. Mua hàng lần nào cũng ưng ý Ủng hộ shop 5 ☘️ sao Chúc shop làm ăn phát đạt nhé,2,2,2,-1,khăn sữa dùng thích mà rẻ . sợi tre không bằng đâu . hàng bọc cẩn_thận chất_lượng tốt . giá rẻ . mua hàng lần nào cũng ưng_ý ủng_hộ cửa_hàng 5 sao chúc cửa_hàng làm_ăn phát_đạt nhé
shopee,6335814572,5,"Đối tượng sử dụng:bé Mùi hương:ko Chất lượng sản phẩm:ok  Sản phẩm như hình, giao hàng nhanh, đóng gói kỹ, chất lượng ổn phù hợp giá",0,1,2,-1,"đối_tượng sử_dụng bé mùi hương không chất_lượng sản_phẩm tốt sản_phẩm như hình , giao hàng hàng nhanh , đóng_gói kỹ , chất_lượng ổn phù_hợp giá"
shopee,6335814572,5,"Đúng sản phẩm shop mô tả, giao đủ số lượng hàng đã đặt, đóng gói hàng vô cùng cẩn thận và giao hàng rất nhanh, shop uy tín giá lại tốt nữa sẽ ủng hộ shop lần sau",2,1,2,2,"đúng sản_phẩm cửa_hàng mô_tả , giao hàng đủ số_lượng hàng đã đặt , đóng_gói hàng vô_cùng cẩn_thận và giao hàng hàng rất nhanh , cửa_hàng uy_tín giá lại tốt nữa sẽ ủng_hộ cửa_hàng lần sau"
shopee,6335814572,5,Đối tượng sử dụng:ss Chất lượng sản phẩm:tốt Mùi hương:ko  Màu cũng cute lắm nhé. M mua có mấy cái chắc phải mua thêm vải cũng dày dặn. Nên mua nha mn,2,-1,-1,-1,đối_tượng sử_dụng ss chất_lượng sản_phẩm tốt mùi hương không màu cũng cute lắm nhé . mình mua có mấy cái chắc phải mua thêm vải cũng dày_dặn . nên mua nha_mn
shopee,8969828533,5,"Chất lượng sản phẩm:tốt  Sản phẩm đúng mô tả , miếng dán dính tốt mọi người nên mua nha, giá thành rẻ rất tiện dụng 🤣❤️🥲🥰😂😋😛♥️🤪",2,2,-1,-1,"chất_lượng sản_phẩm tốt sản_phẩm đúng mô_tả , miếng dán dính tốt mọi người nên mua nha , giá_thành rẻ rất tiện_dụng"
