platform,product_id,rating,comment,Quality,Price,Delivery,Service
shopee,24838785152,5,"Đúng với mô tả:đúng Tính năng nổi bật:đun nước Chất lượng sản phẩm:tốt  * Nhiều loài động vật có thể học cách giải quyết vấn đề thông qua quan sát hành động của các cá thể. Ví dụ như ở Tinh Tinh, các con non học cách dùng đá để đập vỡ vỏ hạt cọ dầu hoặc lấy mật ong bằng cành cây thông qua quan sát và học tập theo các con Tinh Tinh đã có kinh nghiệm. * Quá trình học tập ở người trên cơ sở là sự hình thành và củng cố các phản xạ có điều kiện được chia thành các giai đoạn: -Tiếp nhận: thông tin từ môi trường được tiếp nhận bởi các giác quan và truyền về não bộ. -Xử lý : não bộ xử lý thông tin hình thành nhận thức, kỹ năng, thái độ, hành vi,... -Ghi nhớ và củng cố: thông tin được tập trung ghi nhớ ở não .Đồng thời tích lũy  thêm những thông tin và kinh nghiệm mới.",-1,-1,-1,-1
shopee,24838785152,5,"Chất lượng sản phẩm:ship hang rat nhanh chỉ hôm sau là có ấm chuyển đến Tính năng nổi bật:chưa dùng nên không biết có bền lâu Đúng với mô tả:đúng với mô tả, giá quá rẻ",-1,-1,-1,-1
shopee,24838785152,5,"Shop giao hàng nhanh, bọc gói rất cẩn thận, giá ổn, chưa dùng nên không đánh giá được có bền hay không",-1,-1,-1,-1
shopee,24838785152,5,Bộ nỉ trái tym đỏ tone be Hàn xinh iu. Ảnh thật nên các mẹ yên tâm ạ  Trái Tym thêu xịn lắm ạ  - #149k/1 bộ  Bé trai bé gái đều mặc dc ạ. Chất nỉ 2 da form Hàn bao xinh   Cân nặng thoải mái ko cần trừ hao    𝟗𝟎   𝟖-𝟏𝟎𝐤𝐠 𝟏𝟎𝟎 𝟏𝟎-𝟏𝟐𝐤𝐠  𝟏𝟏𝟎 𝟏𝟐-𝟏𝟒𝐤𝐠  𝟏𝟐𝟎 𝟏𝟒-𝟏𝟔𝐤𝐠 𝟏𝟑𝟎 𝟏𝟔-𝟏𝟖𝐤𝐠 𝟏𝟒𝟎 𝟏𝟖-𝟐𝟎𝐤𝐠 𝟏𝟓𝟎 𝟐𝟎-𝟐𝟐𝐤𝐠  Order 3 - 5 tuần,-1,-1,-1,-1
shopee,24838785152,5,"Tính năng nổi bật:đun sôi nước, tự động ngắt Chất lượng sản phẩm:chất lượng tốt Đúng với mô tả:đúng với mô tat  Ấm dùng tốt, giao nhanh",-1,-1,-1,-1
shopee,24838785152,5,"Giao hàng nhanh, đóng gói cẩn thận. Giao đúng sản phẩm và số lượng theo yêu cầu.",-1,-1,-1,-1
shopee,24838785152,5,"sản phẩm chất lượng rất tốt, shop tư vấn nhiệt tình, giá cả hợp lý, giao hàng nhanh",-1,-1,-1,-1
shopee,24838785152,5,"Ấm giá rẻ, tạm thời OK, mong là sẽ bền 1 chút, làm nóng nước nhanh , nên mua ạ",-1,-1,-1,-1
shopee,24838785152,5,"Đúng với mô tả:cũng đúng Chất lượng sản phẩm:cũng tốt Tính năng nổi bật:k thấy  Mới đun ít nước để úp mì thôi. Thấy sôi nhanh lắm, mà sp rẻ nên cứ lo sợ bùmmmmm",-1,-1,-1,-1
shopee,24838785152,4,Độ nhanh:byg Chất liệu:inot Thiết kế:dep nhe  lầu đầu mua đồ điện tren mạng thấy rẻ quá ko bt như nào.  tin vào mấy đánh giá tốt nên mua. theo mk thấy cg đc rẻ nên cg lo ko dùng dc lâu dễ hỏng hoặc cháy 🔥 á,-1,-1,-1,-1
shopee,24838785152,5,Sp tốt. Đẹp. Chất vải rủ và nhẹ. Kín. Thiết kế lên phỏm lắm ạ.mình phải mua thêm cái nữa ạ. Cám ơn shop nhiều lắm ạ,-1,-1,-1,-1
shopee,24838785152,5,Hình ảnh chỉ mang tính chất nhận xu Đun nhanh nóng nước Giá cả phải chăng Giao hàng nhanh Đóng gói sản phẩm cẩn thận Dùng được lâu hay không thì không biết Nhưng với giá đó không đòi hỏi quá nhiều Nên mua nha,-1,-1,-1,-1
shopee,24838785152,5,"Chất lượng sản phẩm:ok Tính năng nổi bật:ok Đúng với mô tả:ok  Tốt trong tầm giá, đánh giá mang tính chất nhận xu, Camera chuyên dụng Vlog Sony ZV-1 II / ZV-E10 (giá khoảng 14-20 triệu). Nhỏ gọn, lấy nét nhanh, quay đẹp hơn điện thoại. Tích hợp micro định hướng.Micro rời chuyên nghiệp Rode Wireless Go II hoặc DJI Mic 2 (giá từ 5-8 triệu). Thu âm rõ, không bị nhiễu sóng, không dây tiện lợi.Đèn LED mini cầm tay hoặc gắn máy quay Giúp quay rõ trong môi trường thiếu sáng. Ulanzi VL49 / VL120, giá khoảng 300-600k. chống rung cho camera DJI Ronin SC / RS3 Mini, giá từ 6-10 triệu nếu bạn dùng camera.",-1,-1,-1,-1
shopee,24838785152,5,Độ nhanh:nc nhanh sôi Chất liệu:inox sang bóng Thiết kế:tien loi  Nch ok nma khi nấu tay cầm rất nóng vs cả dây cấm rất ngắn góp ý shop thiết kế dây cắm dài thêm tí,-1,-1,-1,-1
shopee,24838785152,5,Tính năng nổi bật:tốt Chất lượng sản phẩm:tốt Đúng với mô tả:như quản cáo  Đã nhận được hàng.hàng sử dụng tốt,-1,-1,-1,-1
shopee,24838785152,5,Đúng với mô tả:đúng mô tả Chất lượng sản phẩm:tuyệt vời Tính năng nổi bật:k có  Thời gian giao hàng nhanh đóng gói chắc chắn sẽ dùng và đánh giá chất lượng,-1,-1,-1,-1
shopee,24838785152,5,"Ấm siêu tốc có thiết kế hiện đại, nhỏ gọn, phù hợp với mọi không gian bếp. Chất liệu inox/thuỷ tinh chịu nhiệt khá chắc chắn, không có mùi lạ khi đun nước những lần đầu. Tay cầm cách nhiệt tốt, cầm chắc tay, hạn chế bị nóng khi sử dụng.",-1,-1,-1,-1
shopee,24838785152,5,Độ nhanh:tạm ổn Chất liệu:Inox sáng bóng Thiết kế:thiết kế đẹp có tay cầm không sợ bị nóng hàng ok,-1,-1,-1,-1
shopee,24838785152,5,"Tính năng nổi bật:đun nước siêu tốc Chất lượng sản phẩm:tốt Đúng với mô tả:đúng với mô tả  Giao hang nhanh, giá hợp lí, nước sôi nhanh, mới mua về nên rửa thật sạch và nấu qua trước vài lần cho bay bớt mùi",-1,-1,-1,-1
shopee,24838785152,5,"Shop đóg gói cẩn thận,giao hàg nhanh chóng,nấu thử thấy OK, k bit có xài được lâu k",-1,-1,-1,-1
shopee,24838785152,5,"Tính năng nổi bật:đun nước Đúng với mô tả:đúng Chất lượng sản phẩm:như hình  Sản phẩm đúng vơi mô tả , giao hàng nhanh, shipper thân thiện",-1,-1,-1,-1
shopee,24838785152,5,Tính năng nổi bật:đun sôi nước nhanh Chất lượng sản phẩm:tốt Đúng với mô tả:đúng  Sản phẩm ok lắm nha cả nhà nên mua ạ ...,-1,-1,-1,-1
shopee,24838785152,5,"Chất lượng sản phẩm:tot Đúng với mô tả:dung  Đun nhanh, mình thấy khá an toàn, chỉ là cảm giác cầm không chắc chắn bằng 1 số loại đắt tiền hơn thôi. Chứ dùng ok lắm",-1,-1,-1,-1
shopee,24838785152,5,Độ nhanh:nhanh Chất liệu:inox Thiết kế:đẹp  Giao nhanh giá ổn không biết bềnh khong cái trước xài được mấy tháng,-1,-1,-1,-1
shopee,24838785152,5,"Mình thấy shop rất nhiệt tình, hàng giao nhanh, rất hài lòng với shop.",-1,-1,-1,-1
shopee,24838785152,5,Sản phẩm được đóng gói chỉnh chu giao nhanh ship per de. Thương màu sẵ đẹp giá sinh viên chưa dùng chưa biết hiệu quả ntn nếu ok sau này sẽ tiêp tục ủng hộ,-1,-1,-1,-1
shopee,24838785152,5,"Giao hàng rất nhanh đóng gói cẩn thận shiper thân thiện,sản phẩm bằng inox,giả cả hợp lý, hình chụp là thủy tinh,giao inox cũng được,tặng shop 5sao",-1,-1,-1,-1
shopee,24838785152,5,"Mình rất hài lòng với đơn hàng lần này. Sản phẩm được giao đúng như mô tả trên gian hàng, chất lượng tốt, sử dụng thực tế thấy rất ổn định và đáng tiền. Đặc biệt ấn tượng với tốc độ giao hàng – chỉ sau 1–2 ngày là đã nhận được.  Shop đóng gói sản phẩm cực kỳ cẩn thận, chắc chắn, không bị móp méo hay ảnh hưởng trong quá trình vận chuyển. Ngoài ra, thái độ phục vụ của shop cũng rất nhiệt tình và chu đáo. Có thắc mắc gì là được phản hồi nhanh chóng và đầy đủ, tạo cảm giác rất yên tâm khi mua sắm.  Đây là lần đầu mình đặt hàng tại shop nhưng trải nghiệm rất tốt. Mình sẽ tiếp tục ủng hộ shop trong những lần mua hàng tới và cũng sẽ giới thiệu cho người quen nếu có nhu cầu. Cảm ơn shop rất nhiều!",-1,-1,-1,-1
shopee,24838785152,5,"Hình ảnh mang tính chất nhận xu . Giao hàng nhanh , đóng gói cẩn thận , ship thân thiện , ấm đun nhanh sôi , đánh giá 5 sao , sẽ mua thêm",-1,-1,-1,-1
shopee,24838785152,5,Độ nhanh:tôi thấy nước sôi nhanh lắm Chất liệu:inox bền bỉ sáng bóng  Xin cảm ơn shop rất nhiều,-1,-1,-1,-1
shopee,24838785152,5,Đúng với mô tả:đẹp Tính năng nổi bật:tốt Chất lượng sản phẩm:tuyệt vời  Nên mua nha mọi người  Hàng đẹp giá cả hợp lí  Siêu tốt,-1,-1,-1,-1
shopee,24838785152,5,"Ấm siêu tốc đun nước hai lớp, dung tích 1lit8, ấm đun nhanh sôi, độ bền thì chưa biết, chưa đến 100k xài cũng tạm được.",-1,-1,-1,-1
shopee,24838785152,5,"Sản phẩm tương đối hài lòng, giá thành ổn, mẫu mã đẹp,về độ bền sử dụng thời gian sau mới biết nhưng hy vọng sẽ dùng được lâu, nói chung ổn và sẽ tiếp tục ủng hộ shop.",-1,-1,-1,-1
shopee,24838785152,5,Độ nhanh:dun nuoc rat nhanh Chất liệu:inox Thiết kế:dep  Đun soi nhanh..tính ra giá rất re..lân sau chắc chắn sẽ quay lại ủng hộ shop..hinh anh mang tính chat nhan xu,-1,-1,-1,-1
shopee,24838785152,5,Đúng với mô tả:ddunsg với mô tả Chất lượng sản phẩm:tốt Tính năng nổi bật:đun nước nhanh  shop ship nhanh lắm mà ấm cũng rẻ nữa,-1,-1,-1,-1
shopee,24838785152,5,"Chất lượng sản phẩm:ok Đúng với mô tả:đúng Tính năng nổi bật:nhanh sôi  Hàng được đóng gói rất cẩn thận, chất lượng của sản phẩm thì chuẩn rồi. Mình cũng đã cắm thử luôn & ấm dùng tốt rồi! Tặng shop 5sao nhé!",-1,-1,-1,-1
shopee,24838785152,5,"Chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm rất đẹp và chắc chắn, shop phục vụ rất tốt, thời gian giao hàng rất nhanh",-1,-1,-1,-1
shopee,24838785152,5,Chất lượng sản phẩm:mới sử dụng nên chưa biết thế nào Đúng với mô tả:đúng Tính năng nổi bật:nhanh sôi  Tạm thời xài thấy ok nấy nước mau sôi,-1,-1,-1,-1
shopee,24838785152,5,Tính năng nổi bật:nau Chất lượng sản phẩm:tốt Đúng với mô tả:đúng  hàng ổn áp đúng mô tả nấu rất nhanh sẽ mua lần tiếp theo giao hàng nhanh,-1,-1,-1,-1
shopee,24838785152,5,Đúng với mô tả:tốt Tính năng nổi bật:nhanh sôi  Sản phẩm tốt chất lượng tuyệt vời giá cả hợp lý giao hàng nhanh chóng shop tư vấn nhiệt tình mọi người nên mua trải nghiệm nhé còn bền thì thời gian sử dụng mới biết quay lại đánh giá sau,-1,-1,-1,-1
shopee,24838785152,5,Chất lượng sản phẩm:tốt Đúng với mô tả:đúng Tính năng nổi bật:đun  Giao hàng nhanh đóng gói kĩ sản phẩm chất lượng giá cả hợp lí,-1,-1,-1,-1
shopee,24838785152,5,"Chất lượng sản phẩm:tốt Tính năng nổi bật:tự ngắt điện khi sôi Đúng với mô tả:đúng  SP tốt lên mua nhé, đun sôi tự ngắt điện dùng OK",-1,-1,-1,-1
shopee,24838785152,5,Độ nhanh:tôi thấy nước sôi rất nhanh chỉ trong vài phút là xong Chất liệu:inox sáng bóng và chắc chắn cầm nắm cũng an toàn Thiết kế:thiết kế sang trọng có thể xoay 360 độ tiện lợi khi sử dụng  Rất tốt,-1,-1,-1,-1
shopee,24838785152,5,"Sản phẩm giao vô cùng nhanh luôn mọi người ạ. Đã vậy mua trúng đợt giảm giá nên được giảm rất nhiều nữa chứ. Máy chạy ổn chuẩn như mô tả, hàng ổn, Máy chạy êm, k cần hao sức nữa rất hài lòng",-1,-1,-1,-1
shopee,24838785152,5,"Độ nhanh:rat nhanh oj Chất liệu:ok inox Thiết kế:ok  Sản phẩm ok đúng như mô tả, chưa sử dụng nên chưa đánh giá chất lượng",-1,-1,-1,-1
shopee,24838785152,5,"Đóng gói kỹ, chắc chắn, giao hàng nhanh chóng phù hợp giá tiền, chưa sử dụng không biết tốt không, thấy cũng mỏng ko biết sao",-1,-1,-1,-1
shopee,24838785152,5,Ấm siêu tốc này giá cả ok công dụng thid cũng như mấy cái ấm cơ bản thôi nấu đc nước sôi là đc k đòi hỏi gì cả,-1,-1,-1,-1
shopee,24838785152,5,Tính năng nổi bật:đun nước Đúng với mô tả:đúng hàng Chất lượng sản phẩm:tốt - bền  Shop giao hàng nhanh và hỗ trợ rất tốt Sẽ ủng hộ trong thời gian sắp tới,-1,-1,-1,-1
shopee,24838785152,5,Giao hàng nhanh mình thấy sản phẩm giống rất được có cả thì bảo hành sắp phục vụ rất tốt rất đáng tiền mọi người,-1,-1,-1,-1
shopee,24838785152,5,Đúng với mô tả:đúng Tính năng nổi bật:nhanh Chất lượng sản phẩm:tốt  Sản phẩm đúng với giới thiệu lần đầu mua dùng một thời gian nếu tốt sẽ mua thêm sản phẩm khác nữa,-1,-1,-1,-1
shopee,24838785152,5,"Tính năng nổi bật:nhẹ Đúng với mô tả:đúng mô tả Chất lượng sản phẩm:ko biết  Giao hàng nhanh, bingh nhẹ đóng gói cẩn thận. Đun nc nhanh ... sẽ ủng hộ thêm",-1,-1,-1,-1
shopee,24838785152,5,"Tính năng nổi bật:không có Đúng với mô tả:đúng Chất lượng sản phẩm:vừa ý  Tốt, cắm vào là nước sôi. Shop tư vấn nhiệt tình, chu đáo",-1,-1,-1,-1
shopee,24838785152,5,Chất lượng sản phẩm:ổn  ấm okkk sôi nhanh tiền nào của nấy ạ kbiet dùng được lâu k nhma giá thành này ổn k đòi hỏi gì thêm,-1,-1,-1,-1
shopee,24838785152,5,Đúng với mô tả:ấm siêu tốc đúng mô tả Chất lượng sản phẩm:mình chưa sử dụng nên chưa đánh giá được khi nào sử dụng thấy OK thì sẽ đánh giá sau. còn NV giao hàng thì rất OK. nhanh nhẹn nhiệt tình mình đánh giá cho bạn í 5*****,-1,-1,-1,-1
shopee,24838785152,5,"Tính năng nổi bật:nấu nc nóng Chất lượng sản phẩm:ok Đúng với mô tả:đúng  Rẻ hơn ở ngoài, chất lương ngang nhau. Chúc shop bán đắt hàng nhé. Kkkkkkkkkk",-1,-1,-1,-1
shopee,24838785152,5,"Sản phẩm y hình, đóng gói cẩn thận. Giao hàng nhanh chóng. Chất lượng tốt so với giá tiền. Rất hài lòng, sẽ ủng hộ shop lần sau!",-1,-1,-1,-1
shopee,24838785152,5,"Đúng với mô tả:. Chất lượng sản phẩm:Tốt Tính năng nổi bật:Đun nước  Bình giao diện đẹp, chất lượng, giá rẻ. Đun nước nhanh sôi, ko có gì để chê hết. Quá tuyệt vời.",-1,-1,-1,-1
shopee,24838785152,5,Chất lượng sản phẩm:tốt Tính năng nổi bật:tự bật nắp khi sôi Đúng với mô tả:đúng  Mua chỉ có 29.000₫ mà shop ship hàng về thiệt luôn mà hàng còn chất lượng nữa sẽ ủng hộ shop lâu dài nha cám ơn shop nhiều,-1,-1,-1,-1
shopee,24838785152,5,"Shop giao nhanh lắm ạ, mới đặt hôm qua nay hàng đã về tay. Giá thành hợp lý, đã mua lần thứ 2 rồi đều thấy rất hài lòng. Sẽ ủng hộ shop lâu dài",-1,-1,-1,-1
shopee,24838785152,5,Độ nhanh:nước sôi nhanh chỉ vài phút Chất liệu:inox sáng bóng Thiết kế:thiết kế sang trọng  Giao hàng nhanh đóng gói cẩn thận chất liệu inox sáng bóng ấm điện siêu tốc,-1,-1,-1,-1
shopee,24838785152,5,"Chất lượng sản phẩm:ổn Tính năng nổi bật:đun nước Đúng với mô tả:đúng  Ấm đun inox nhẹ, đun nước nhanh sôi. Không biết có bền không nhưng giá rẻ và chất lượng",-1,-1,-1,-1
shopee,24838785152,5,"hàng đúng với quảng cáo , đóng gói cẩn thận sản phẩm dùng cực kì là tốt . giao hàng nhanh đúng số lượng đã mua . đáng để mua nhé tặng shop 5*****",-1,-1,-1,-1
shopee,24838785152,5,chất lượng sản phẩm tuyệt vời. đóng gói sản phẩm tốt. shop tận tình rep ib của mình tư vấn nhiệt tình nữa. sản phẩm giống hình nên mọi người đừng lo quá. bị lỗi thì shop vẫn đổi trả cho các bạn. mình đã sử dụng sản phẩm và rất hài lòng về chất lượng của nó. mình sẽ tiếp tục ủng hộ shop,-1,-1,-1,-1
shopee,24838785152,5,"Ấm siêu tốc đun nước nhanh, chỉ vài phút là sôi. Thiết kế đẹp, inox sáng, dung tích lớn 1.8L dùng thoải mái cho cả gia đình. Có lớp cách nhiệt bên ngoài nên cầm không bị nóng tay, tự ngắt khi nước sôi rất an toàn. Hàng đúng mô tả, đóng gói kỹ, giao nhanh. Rất hài lòng, đáng tiền!",-1,-1,-1,-1
shopee,24838785152,5,"Đúng với mô tả:đúng với mô tả Chất lượng sản phẩm:tốt Tính năng nổi bật:nấu  Giao hàng nhanh , chắc chắn , đóng gói cẩn thận để Sài thêm xem s",-1,-1,-1,-1
shopee,6638178692,5,"Công dụng:rửa bình sữa Chất liệu:mút  Giao hàng nhanh , đóng gói cẩn thận , chất liệu phù hợp với giá tiền, vì giá rẻ nên sử dụng vài lần thay thì ok.",-1,-1,-1,-1
shopee,6638178692,5,Chất liệu:nhựa và mút xốp Công dụng:rửa bình sữa  Mình chọn màu xanh. Màu bên ngoài đẹp hơn trên hình. Giá rẻ nên ko đòi hỏi nhiều hơn về chất lượng. Mình đặt 5 cái để thay dùng dần.,-1,-1,-1,-1
